,-65.52476354,47.16613626,-4.662370087,-32.84197264,-55.89484872,-73.36802549,-84.5224381,-95.34000489,-110.3726097,-126.8463868,-133.9854151,-138.2057486,-139.9330287,-126.3443135,-122.0941738,-120.5261515,-119.6619431,-118.4326757,-119.8646437,-109.9814861,-100.5860782,-120.2472971,-146.2365116,-171.5774038,-198.3719109,-228.4516578,-259.5204273,-284.2006118,-297.7212273,-307.5308293,-315.1296092,-322.8232993,-329.4838327,-339.0693016,-351.989788,-366.7030534,-389.3415528,-405.5667172,-426.1936535,-446.1939375,-485.0018706,-470.5819073,-362.0791197,74.39851676,-114.5116491,0.0347556022,-0.1563433361,-0.1248364732
0,-70.30005,45.2799,-9.068935,-37.76824,-60.14341,-79.23998,-89.7812,-100.2624,-116.2818,-132.9341,-140.4058,-144.372,-146.6321,-133.1444,-128.6581,-126.7352,-124.5784,-122.3745,-123.9479,-117.6609,-105.8492,-124.5251,-151.2241,-176.6698,-203.8991,-234.6758,-266.0767,-290.4753,-304.7178,-315.8155,-322.4067,-331.0823,-336.8275,-346.3375,-360.4458,-374.6454,-398.8783,-415.4508,-435.7224,-455.4662,-496.1636,-481.7958,-372.5869,72.99657,-119.1238,-0.5568119,-0.2403773,-1.130293
1,-71.56143,45.91945,-9.579204,-39.57254,-62.60036,-79.87582,-90.94371,-101.5743,-117.6395,-134.5037,-141.4766,-144.856,-147.0714,-133.5882,-128.9894,-128.1264,-124.9392,-123.5837,-123.4556,-112.3018,-105.6079,-125.1422,-151.3517,-177.6729,-204.2703,-234.6758,-265.7207,-291.3578,-305.67,-314.5026,-323.3605,-330.2387,-337.4992,-346.9957,-360.838,-375.8072,-398.8783,-414.8377,-435.9832,-457.2886,-495.9052,-481.41,-371.1428,70.97638,-120.1463,-0.4454482,0.0005173116,0.1129754
2,-71.56143,45.40781,-9.961905,-39.57254,-60.78997,-80.38449,-91.20205,-102.9956,-117.3927,-134.3829,-141.4766,-145.098,-147.2911,-133.8101,-128.9894,-127.4257,-125.1797,-123.5837,-124.3171,-114.007,-105.3665,-125.2656,-152.1174,-177.6729,-203.8991,-235.4134,-265.1273,-290.8535,-305.0749,-316.2929,-323.9567,-331.8055,-338.7084,-347.5222,-360.3151,-375.2908,-398.2222,-416.4318,-436.5048,-456.3774,-496.1636,-481.0241,-372.193,71.11105,-119.3794,0.2227337,-0.8426139,-0.1130749
3,-70.98808,45.02408,-8.303533,-37.51049,-60.53135,-78.34982,-91.33121,-101.793,-118.1333,-134.2622,-142.5475,-146.9131,-148.1698,-133.6991,-129.6519,-127.776,-125.5404,-123.9465,-124.1941,-120.8277,-105.1251,-126.3763,-151.2241,-177.1714,-204.8889,-235.4134,-267.0261,-291.4839,-306.2651,-315.5768,-325.2682,-332.5286,-337.9023,-348.4436,-361.0995,-376.4527,-399.4031,-415.4508,-436.8961,-457.0282,-497.1975,-482.4388,-372.8494,72.99657,-120.0185,-0.1113572,-0.7221666,0.1129754
4,-72.02011,45.152,-8.941367,-38.79927,-61.69516,-80.00299,-91.20205,-102.4489,-117.8864,-134.2622,-143.4993,-147.0341,-149.4877,-135.1414,-131.6396,-127.776,-125.6607,-125.0348,-125.9172,-117.7827,-106.2113,-125.6358,-152.1174,-178.1745,-204.7652,-237.1344,-267.0261,-292.8707,-306.1461,-317.8445,-324.5528,-333.1312,-338.171,-349.3651,-362.2761,-376.84,-400.3216,-415.9413,-437.809,-459.5014,-496.6806,-482.053,-375.7377,72.05382,-121.2965,0.3340942,0.9640962,0.2259989
5,-75.00155,44.76827,-9.961905,-39.44366,-61.56585,-79.62148,-91.33121,-103.1049,-118.8739,-135.3488,-141.7146,-145.9451,-147.8403,-134.6976,-130.0937,-129.6446,-125.5404,-125.2766,-126.2865,-117.5391,-106.0906,-126.2529,-153.7764,-178.5506,-205.8787,-236.028,-267.7381,-292.9968,-307.5744,-317.009,-325.5067,-333.1312,-339.2458,-348.9702,-362.5376,-377.0982,-401.5024,-418.0258,-438.461,-459.2411,-497.1975,-484.2395,-376.1315,71.91914,-119.8907,-0.1113572,0.0005173116,-1.243317
6,-73.16682,44.64036,-9.834338,-38.41264,-61.30722,-78.85848,-90.81454,-102.2303,-116.8989,-134.1415,-141.3576,-146.0661,-146.8518,-133.2554,-128.5477,-128.5935,-125.4202,-123.9465,-126.4095,-122.6547,-106.332,-125.5124,-152.6278,-179.5537,-204.8889,-236.3968,-266.9074,-293.1229,-306.8602,-317.9638,-325.3875,-332.7697,-339.7832,-347.7855,-362.6683,-377.4854,-399.6655,-416.9223,-437.4177,-458.5902,-498.1023,-483.3392,-372.8494,72.59253,-118.2292,-0.2227209,0.2414121,-0.339122
7,-70.5294,45.53572,-9.324069,-38.67039,-61.95379,-80.25732,-91.07288,-101.9023,-116.8989,-133.0549,-141.4766,-144.856,-146.083,-133.1444,-128.8789,-127.4257,-125.1797,-123.4628,-125.9172,-115.1031,-107.2975,-125.2656,-152.3726,-178.5506,-205.755,-237.1344,-267.9755,-292.8707,-306.7412,-317.1284,-324.4336,-332.6491,-339.9176,-348.9702,-361.8839,-377.0982,-400.5839,-417.9032,-438.7219,-457.8092,-497.4561,-483.0819,-373.8997,69.89893,-121.6799,-0.1113572,-0.3608246,0.5650728
8,-69.15334,45.02408,-8.431099,-38.026,-62.0831,-78.34982,-90.29787,-101.6836,-117.763,-134.0207,-140.2868,-144.856,-146.3026,-132.4788,-128.4372,-126.7249,-126.2619,-125.5185,-126.0403,-113.7633,-106.5734,-128.2274,-153.904,-179.4283,-207.1159,-236.5197,-267.5008,-292.6186,-306.027,-315.9348,-323.9567,-331.6849,-339.3801,-349.3651,-361.4917,-377.7437,-401.3712,-416.3092,-436.8961,-457.9394,-497.1975,-484.368,-372.4556,70.03362,-119.1238,0.6681852,-0.9630612,-0.339122
