,-520.4536249,-64.25747069,77.94387611,62.14956776,38.78382746,19.37006112,3.764723229,-11.59370367,-34.91329916,-67.82159997,-86.84662845,-99.86099019,-112.0669287,-117.3632893,-111.9665763,-105.1156204,-95.18030255,-91.7509258,-89.95519327,-90.64711797,-183.7104598,-187.7197964,-185.5409542,-189.5814576,-189.2752984,-188.8672139,-190.5079204,-196.6745223,-209.9531148,-232.1055567,-261.838814,-292.9945271,-320.6443856,-350.838404,-380.7134225,-406.6786003,-488.6855372,-653.5579894,-709.5787281,-708.8333229,-726.3539342,-814.8420926,-884.6632953,76.17316844,-110.5469056,0.02429483956,-0.1745550596,-0.1144045593
0,-530.9306,-65.29294,79.99696,64.87995,39.75486,21.53279,6.078208,-9.193885,-31.9762,-64.84074,-84.60262,-98.02573,-109.0701,-115.1715,-109.6644,-103.7243,-94.15547,-89.95126,-88.50039,-88.55092,-181.7637,-192.4017,-188.4873,-193.4716,-191.2795,-189.4383,-189.412,-192.2634,-202.9521,-223.0776,-257.1879,-285.7661,-313.8532,-344.8895,-375.7418,-402.0136,-488.0995,-657.7527,-704.3702,-702.9122,-719.2291,-806.1215,-878.8448,78.24903,-108.6439,-0.111354,0.1209654,0.112985
1,-522.5597,-64.90967,80.89149,65.00894,39.75486,21.15055,5.81956,-9.303213,-32.84024,-66.28954,-84.95957,-97.29968,-109.2897,-115.1715,-109.2226,-103.6075,-94.75671,-91.03939,-89.1158,-89.15992,-182.2465,-189.9334,-182.7447,-187.5784,-189.6711,-189.0695,-190.8361,-193.5242,-206.4038,-230.0001,-257.9033,-289.1407,-315.0624,-345.1527,-375.8726,-402.6591,-488.6244,-651.9894,-704.7613,-704.6038,-720.0043,-806.5073,-879.632,75.8248,-110.561,-0.6681691,-0.3608238,0.3390353
2,-522.7891,-64.65417,81.01929,64.23502,39.49587,21.91503,6.983481,-9.193885,-33.45741,-65.68586,-84.48364,-97.54169,-110.0585,-116.17,-109.9957,-102.3226,-94.87696,-91.539,-89.1158,-90.49971,-182.4879,-186.3545,-179.2991,-189.4592,-188.4339,-185.8734,-187.7506,-193.9024,-207.237,-231.4323,-261.1225,-289.7434,-316.2715,-348.3119,-375.4803,-402.53,-489.674,-656.0359,-705.022,-704.0834,-719.3583,-806.8929,-877.4016,76.63287,-109.0273,0.1113733,0.482307,0.3390353
3,-518.2022,-64.2709,81.14706,65.26691,40.79081,21.78762,5.560911,-9.084559,-32.3465,-65.32366,-83.88873,-97.54169,-109.5094,-114.8387,-108.8914,-103.1403,-94.03522,-90.20884,-88.62346,-89.03812,-183.212,-185.3672,-183.7656,-191.0892,-191.6507,-188.4549,-189.056,-194.2806,-208.0702,-236.9226,-264.9378,-293.118,-317.212,-348.1803,-379.1409,-404.9828,-491.6422,-651.0084,-704.3702,-705.1243,-719.4874,-809.85,-881.8627,77.57564,-110.1776,0.1113733,-0.6017184,-0.452136
4,-515.3354,-64.14314,82.0416,65.3959,40.53183,23.06175,6.466183,-7.881976,-31.48247,-65.68586,-84.36466,-97.54169,-109.3995,-114.3949,-108.5601,-101.7386,-93.55423,-90.57161,-88.62346,-89.52532,-182.3672,-185.8608,-184.0208,-188.8323,-190.0423,-189.5612,-188.8186,-193.9024,-208.3082,-236.4452,-265.0571,-296.131,-321.2426,-352.1293,-382.9322,-407.1774,-486.1314,-649.6595,-711.0178,-711.3701,-722.0719,-810.75,-887.1111,78.38371,-110.0497,-0.2227177,0.482307,0.2260118
5,-514.8768,-63.3766,81.78602,65.52489,39.49582,23.18917,7.242129,-7.991301,-31.2356,-63.99561,-83.88873,-96.57363,-109.3995,-115.0605,-110.3269,-103.3739,-93.67448,-89.24146,-88.99271,-86.60213,-183.6947,-188.3291,-186.3179,-192.3431,-190.9083,-186.8568,-187.8692,-193.9024,-206.8799,-228.8066,-259.811,-295.7694,-323.9296,-354.1038,-383.063,-407.3065,-487.0498,-656.2812,-712.7122,-711.3701,-723.364,-812.0357,-888.6857,77.71032,-108.8995,-0.2227177,0.1209654,0.112985
6,-513.2714,-62.73782,80.38032,64.10604,40.40228,22.42463,7.112805,-9.084559,-32.59338,-65.0822,-83.29381,-96.21061,-108.5209,-114.5058,-109.2226,-101.505,-92.71249,-89.72515,-87.76189,-88.79453,-184.5396,-187.5886,-186.1903,-191.4654,-191.6507,-185.9963,-186.4451,-194.6588,-206.7609,-229.5227,-260.2879,-292.0333,-322.3174,-351.6028,-380.8405,-407.952,-483.5072,-645.3679,-711.1481,-710.3292,-723.6225,-813.3214,-886.1926,77.30628,-108.0049,-0.111354,0.3618599,-0.3391124
7,-507.9966,-63.12109,82.0416,66.04083,41.56773,23.95359,7.888752,-7.44467,-30.49499,-63.2712,-82.69889,-96.33161,-106.9833,-112.7307,-106.3515,-99.98648,-93.55423,-89.84607,-88.86963,-87.57653,-183.212,-189.9334,-188.1045,-192.7193,-192.1456,-188.7007,-186.3265,-193.7763,-206.8799,-230.1195,-261.5994,-291.7922,-319.496,-351.0762,-380.4483,-405.6283,-480.4894,-640.7082,-710.4963,-709.5485,-724.1393,-813.5786,-885.7991,76.76756,-110.9444,0.3340974,-0.1199292,-0.3391124
8,-511.322,-61.97129,82.55276,66.55677,40.79076,22.16981,7.888752,-6.898042,-30.98873,-62.909,-82.93687,-95.60556,-107.5324,-113.0636,-108.1184,-101.505,-93.67448,-89.72515,-87.76189,-88.79453,-183.6947,-184.9969,-181.979,-185.4468,-187.073,-184.767,-189.5307,-195.5414,-209.2604,-234.8936,-265.2955,-292.7564,-319.093,-347.917,-380.8405,-405.6283,-487.4435,-646.4715,-707.1074,-706.5556,-722.9764,-813.3214,-882.9123,77.1716,-108.3883,0.3340974,-0.4812711,-0.678183
