,-411.1078478,-26.78130113,71.95588864,49.73011685,24.24581898,4.047230673,-11.31019502,-26.3208605,-48.62845625,-78.86063331,-95.74714512,-107.1538312,-117.4916187,-119.0028006,-112.480586,-105.2047067,-96.76063372,-93.91782269,-92.46463488,-89.59482427,-165.5179425,-177.5088474,-175.8776928,-180.7592234,-180.6597243,-181.0802959,-186.9668989,-205.5961425,-236.6911429,-267.603092,-295.8124173,-320.9023965,-342.1114028,-366.8687585,-393.2597133,-415.2727326,-450.4209619,-624.3429649,-639.4719298,-649.8205261,-720.3274508,-799.0497929,-799.9466219,75.48468926,-111.7893796,0.03400606662,-0.1395814567,-0.1148339488
0,-415.4578,-27.2216,71.30722,50.04662,23.95651,3.057913,-12.53876,-28.32592,-50.49133,-80.41528,-97.4528,-108.9165,-119.9433,-121.7172,-114.3024,-106.8712,-98.24395,-94.54554,-94.53139,-91.35232,-166.7981,-180.3073,-178.7887,-181.1837,-179.8971,-183.2919,-188.8187,-206.6359,-239.8496,-269.0287,-299.0376,-323.2484,-345,-369.6366,-397.3132,-418.7961,-450.1805,-627.3423,-644.7757,-655.9246,-728.4036,-807.2787,-806.0226,76.2289,-111.4556,-0.1113572,0.482307,0.112985
1,-415.5725,-28.24364,72.20176,49.53068,23.69752,3.185325,-12.53876,-26.90469,-48.76326,-80.53602,-97.21484,-109.6425,-119.2843,-120.6078,-113.4189,-106.2872,-96.80096,-92.85291,-92.31593,-89.15993,-163.0567,-178.3327,-173.0461,-179.0521,-181.5055,-181.325,-187.5132,-207.3924,-239.6116,-271.1771,-298.6799,-322.0432,-345,-368.7151,-394.5677,-418.1506,-447.1627,-626.484,-642.9499,-652.8005,-728.4036,-806.5073,-804.8418,77.44102,-110.9444,-0.1113572,-0.3608242,-0.452136
2,-417.0632,-27.34935,73.60746,50.30459,23.69752,3.312739,-10.60124,-26.03008,-49.01012,-79.20796,-97.69077,-109.4005,-119.1745,-121.1625,-114.965,-107.4551,-96.68072,-93.83655,-92.31593,-89.64713,-162.5739,-179.4434,-174.067,-179.4283,-181.3817,-180.5875,-188.2253,-207.2663,-239.7306,-269.1481,-298.6799,-324.2126,-344,-368.3203,-394.9599,-417.376,-446.2442,-628.6912,-643.4716,-653.5815,-727.3699,-806.7645,-805.8915,78.2491,-110.561,0.4454578,-0.4812715,0.4520589
3,-416.8338,-27.60486,71.94618,50.43358,24.086,3.057913,-11.63459,-26.68604,-50.24446,-81.26042,-97.69077,-109.0375,-119.504,-121.1625,-114.4128,-107.3383,-96.19972,-92.50639,-91.70052,-88.79453,-163.298,-172.4089,-171.0042,-177.4221,-181.1343,-178.3748,-186.5638,-208.1488,-238.7784,-269.5062,-297.6068,-322.8868,-344,-370.0315,-395.2214,-416.2142,-451.8862,-627.8328,-642.5587,-652.9307,-726.5945,-805.2216,-803.5297,75.5555,-111.9668,0.7795488,0.0005177129,-3.85E-05
4,-416.2605,-27.60486,70.79606,48.88575,23.56803,2.548261,-12.15126,-27.56064,-50.61477,-81.01894,-97.80976,-109.0375,-119.8335,-121.6063,-114.965,-107.4551,-95.23773,-91.29716,-90.71587,-87.82014,-161.4877,-175.4942,-170.3662,-176.6698,-180.2682,-178.6206,-185.9705,-204.6187,-238.1833,-265.2094,-294.5069,-321.9226,-344,-367.3989,-395.0906,-414.9232,-454.5103,-630.04,-643.2107,-651.8893,-725.8192,-804.7073,-804.973,74.8821,-111.4556,-0.3340846,0.482307,-0.7912098
5,-415.3431,-27.09384,72.45734,50.30459,24.2155,4.969107,-12.15126,-27.23267,-49.50386,-79.3287,-97.21484,-108.1904,-117.8565,-120.7187,-113.0877,-105.2362,-95.11749,-92.14362,-91.57743,-88.55094,-164.5049,-175.2474,-171.7699,-177.0459,-178.4124,-178.1289,-185.1397,-205.6273,-236.3979,-265.4482,-293.553,-319.7532,-342,-365.1611,-393.1296,-415.0522,-447.6875,-626.7292,-641.6458,-652.41,-725.69,-803.9359,-803.7921,74.47806,-111.839,-0.8908997,-0.2403769,0.3390353
6,-419.1272,-28.3714,74.62979,51.85242,24.34499,6.37065,-10.08457,-25.37413,-47.77578,-78.36282,-95.66806,-107.7064,-117.7467,-119.3874,-112.4251,-104.769,-96.44022,-93.71562,-91.45435,-89.40353,-164.867,-176.3581,-175.0879,-180.0552,-180.392,-179.9728,-186.0891,-201.0887,-234.9696,-259.5998,-290.93,-319.0302,-342,-366.0825,-392.7375,-414.2777,-449.1308,-627.0971,-640.9937,-649.8066,-724.3978,-802.3931,-799.7245,71.78445,-114.3951,0.3340942,-0.6017188,0.112985
7,-417.2925,-27.73262,73.60746,51.72344,24.086,3.694978,-11.50542,-26.24873,-48.76326,-79.08723,-96.26298,-108.6745,-119.6138,-119.8312,-113.6398,-106.988,-96.31997,-94.44117,-92.19285,-88.91634,-164.867,-183.2692,-178.2782,-182.4376,-181.6292,-182.8002,-186.0891,-202.9798,-234.6125,-264.9707,-292.9569,-316.1376,-340,-363.9764,-390.7764,-412.4703,-450.8365,-622.3148,-637.4725,-647.2033,-723.364,-801.6217,-796.4442,75.95954,-110.8166,0.2227337,-0.9630608,-0.3391124
8,-418.4392,-27.86038,72.20176,49.40169,24.2155,3.312739,-11.24708,-26.79536,-49.6273,-80.53602,-96.85789,-107.5854,-118.6253,-119.9421,-113.0877,-105.8201,-95.83897,-91.90178,-91.2082,-87.33295,-164.6256,-174.6304,-173.1737,-178.5506,-181.3817,-179.8499,-187.9879,-203.2319,-235.2077,-266.403,-294.1492,-317.9454,-339,-364.108,-391.2993,-411.3085,-449.262,-622.6827,-636.1683,-647.8542,-721.6842,-799.6932,-797.6251,78.65314,-110.4332,0.4454578,0.0005177129,-0.5651595
9,-412.935,-26.71057,73.35188,50.30459,23.69752,3.694978,-10.60124,-26.46738,-49.38042,-79.6909,-96.38197,-107.2224,-118.0762,-119.6093,-112.9772,-105.353,-95.95922,-93.35285,-91.94668,-89.03814,-164.2635,-177.3454,-172.5356,-181.6852,-180.7631,-178.1289,-188.1066,-204.1144,-234.2555,-262.8224,-292.1223,-319.1507,-340,-363.9764,-391.1686,-412.0831,-447.9499,-625.1352,-637.8638,-647.724,-722.0719,-800.336,-800.7742,76.49825,-110.6888,-0.6681723,0.482307,-0.7912098
10,-412.591,-26.45506,74.24641,50.82054,24.47449,6.37065,-10.60124,-26.35806,-49.01012,-78.72502,-96.14399,-107.4644,-117.527,-119.6093,-112.7564,-105.0026,-96.07947,-92.62731,-92.31593,-88.06374,-165.8325,-177.3454,-177.6402,-179.1775,-182.1241,-181.8167,-186.9199,-202.8537,-233.5413,-262.9417,-293.0761,-317.9454,-341,-364.6346,-392.8682,-415.4395,-448.0811,-621.5791,-639.5591,-650.067,-722.9764,-799.6932,-799.0685,75.28613,-111.5834,-0.8908997,0.0005177129,0.5650824
11,-416.7191,-27.98813,73.47967,51.59445,24.73347,5.351346,-9.955402,-25.48345,-49.257,-78.84576,-95.90603,-108.4325,-119.1745,-120.3859,-112.9772,-105.5865,-94.87698,-91.65993,-90.4697,-87.21115,-164.2635,-178.703,-176.1088,-182.1868,-181.5055,-180.2187,-185.4957,-201.9712,-232.9462,-262.8224,-293.0761,-318.6685,-340,-364.6346,-391.2993,-413.7613,-448.9996,-621.7017,-639.0375,-649.0257,-721.4257,-799.1789,-798.6748,75.42082,-109.1551,0.2227337,-0.2403769,-3.85E-05
12,-416.9485,-27.2216,73.22409,52.49736,24.99246,5.47876,-10.60124,-25.37413,-47.65235,-78.00063,-95.31111,-106.6173,-117.3073,-119.9421,-112.2042,-105.0026,-96.80096,-92.99009,-92.31593,-87.69835,-165.8325,-178.3327,-179.682,-183.4406,-181.7529,-184.89,-186.3265,-201.3408,-232.7082,-263.7772,-292.48,-317.1018,-339,-363.7131,-391.0379,-414.2777,-450.8365,-620.3529,-637.7333,-649.0257,-721.1674,-800.0789,-799.7245,78.92249,-110.4332,0.3340942,-0.6017188,-0.2260856
