,-283.7880302,11.77198463,57.19689146,29.54607392,2.777316508,-17.44956329,-32.01572227,-46.15449031,-66.72892597,-93.10181152,-107.1549971,-116.3812377,-124.0469396,-119.5845101,-111.8993745,-106.2989627,-102.3665845,-100.4173574,-100.5710168,-96.36217231,-137.9886091,-143.6199691,-149.3546812,-161.3355975,-177.5097086,-201.171966,-229.0967268,-260.4001999,-283.7745439,-301.8166354,-318.8062585,-334.4191871,-347.7274344,-364.3408572,-377.4853683,-376.1067223,-523.8385329,-533.6341494,-547.7407926,-567.5759851,-651.7717068,-699.7219242,-656.1690829,74.97914045,-112.8101518,0.05339862581,-0.165141993,-0.1191481155
0,-296.6594,10.23269,53.7999,25.41029,-1.812924,-23.15922,-37.85569,-50.84706,-72.33919,-99.24963,-113.8725,-122.9535,-129.9379,-126.8206,-118.1674,-112.8273,-107.7436,-105.0824,-106.2241,-101.4616,-142.9013,-148.8372,-155.8182,-166.7643,-183.7325,-205.6648,-235.6957,-266.8994,-290.5539,-307.3413,-324.672,-340.1215,-355.5023,-372.2693,-386.7236,-385.1021,-536.7776,-544.9401,-558.0505,-578.8653,-664.6934,-713.5522,-669.1547,70.03356,-116.8234,0.222737,0.1209646,0.3390867
1,-292.6459,9.848968,55.84455,26.18421,-1.294945,-20.61587,-36.1765,-51.39369,-72.33919,-98.88744,-112.9206,-121.8644,-128.8396,-124.9346,-117.3944,-111.0755,-105.4589,-103.3895,-103.6394,-100.7309,-141.6944,-149.2075,-154.1592,-166.1373,-182.9901,-206.1565,-234.9836,-266.269,-289.8397,-307.9381,-324.7912,-340.6035,-354.2932,-371.3479,-385.1548,-383.4238,-534.5471,-543.4686,-557.3985,-577.5636,-663.918,-712.1379,-669.1547,74.07397,-116.3122,0.1113733,0.6027543,-0.5651081
2,-293.5632,9.593201,55.20559,27.73204,-0.7769667,-20.99738,-36.43484,-51.72167,-71.59858,-98.64597,-113.2776,-123.1955,-131.3657,-125.6002,-117.2839,-111.6594,-106.1804,-104.4778,-105.3626,-100.9744,-143.8668,-147.6031,-154.1592,-166.0119,-182.8664,-207.017,-235.3396,-266.7733,-290.5539,-307.8187,-325.6259,-341.0856,-354.965,-371.7427,-387.3773,-383.682,-534.8095,-543.4686,-557.3985,-577.9541,-663.918,-712.2665,-667.8419,75.42076,-114.2673,-0.7795328,-1.083508,0.1130364
3,-293.7926,8.825744,55.46118,26.31319,-1.16545,-19.7257,-35.40149,-50.73774,-72.21575,-99.24963,-112.6827,-121.5014,-129.9379,-126.1549,-118.4987,-111.4259,-106.3006,-105.2034,-104.2548,-100.9744,-142.7806,-149.7011,-153.6487,-164.2565,-182.2478,-205.9107,-233.7968,-266.3951,-289.8397,-307.6994,-325.0297,-340.1215,-355.7711,-370.1631,-384.7626,-382.6493,-533.1038,-543.5912,-557.6593,-577.5636,-663.2717,-712.1379,-668.2357,72.99652,-115.1619,-0.2227177,-0.9630612,0.3390867
4,-294.9393,8.442017,55.07781,27.2161,-1.553935,-20.74304,-35.40149,-50.08178,-72.46262,-99.61183,-112.0877,-121.9854,-130.5969,-125.0455,-118.1674,-112.2434,-106.5411,-103.5104,-105.2395,-100.3655,-143.1427,-147.8499,-152.6278,-164.7581,-180.0208,-204.1897,-233.5595,-265.0083,-289.6017,-306.6252,-324.1951,-339.7599,-353.7558,-370.8213,-384.1089,-383.8111,-532.7101,-541.9971,-556.3552,-576.6524,-663.1425,-713.0379,-666.2665,74.61268,-115.4175,0.6681884,-0.3608246,-0.339061
5,-294.1366,8.825744,54.31107,26.95813,-1.165452,-20.36154,-35.01399,-49.97246,-71.35172,-97.19717,-111.8498,-121.9854,-130.2674,-125.9331,-117.9465,-111.7762,-105.2184,-103.2686,-103.2702,-100.0001,-142.4185,-148.9606,-149.3098,-163.6296,-180.0208,-204.4355,-233.3221,-265.3865,-289.2446,-307.1026,-324.4336,-339.0367,-353.084,-371.2162,-384.2396,-382.1329,-532.0542,-541.8745,-556.7465,-577.3032,-663.2717,-710.8522,-667.8419,70.16824,-118.357,-0.3340814,0.2414121,-0.339061
6,-291.0405,9.209473,55.58897,26.18421,-1.035957,-22.52338,-36.82234,-50.40976,-71.59858,-99.00817,-113.7535,-122.8325,-130.487,-125.7112,-118.4987,-113.1777,-105.8196,-102.3012,-104.2548,-99.63466,-142.7806,-146.7393,-152.3726,-164.3819,-180.1445,-203.4521,-233.4408,-264.3779,-289.0066,-306.2671,-322.8836,-339.6394,-354.0245,-369.505,-382.6708,-382.9074,-532.7101,-542.7328,-555.3119,-574.7,-663.0132,-710.4666,-667.448,74.34332,-114.1395,-0.445445,-0.7221666,-0.904182
7,-293.6779,9.337381,53.7999,25.53928,-1.294946,-22.65055,-37.08068,-51.06572,-72.21575,-99.85329,-113.6345,-122.3484,-130.3772,-125.2674,-117.6152,-112.5937,-104.9779,-103.2686,-103.024,-98.17307,-141.2116,-146.6158,-151.9897,-162.8773,-179.5259,-201.854,-231.898,-263.1172,-287.6973,-303.9994,-322.049,-337.3495,-352.2779,-368.7151,-381.6249,-381.8747,-531.7917,-540.5256,-554.2686,-573.9189,-663.0132,-710.4666,-665.8727,76.22884,-113.7561,-0.2227177,-0.9630612,0.1130364
8,-294.0219,9.209473,54.95002,26.44218,-0.7769675,-19.7257,-35.65983,-49.09785,-71.22828,-97.92158,-111.9688,-120.8963,-128.8396,-125.3783,-116.9527,-110.258,-103.8956,-101.5757,-103.1471,-96.46788,-140.8495,-145.752,-151.3517,-162.1249,-179.031,-200.6248,-230.9486,-263.2433,-287.5783,-305.7897,-322.1682,-338.7957,-351.8748,-369.11,-381.8864,-380.1964,-531.6605,-541.384,-555.964,-574.6999,-661.4624,-709.9523,-663.3782,75.01672,-116.1843,0.3340974,-0.481272,1.28E-05
